Title,Date,Image,Project,Artist,Content,Link,Site,Time
2024년 10월 클럽빵 공연,2024-10-26,media/myarticleimage/indiestreet_images_20241113\2024nyeon10wolkeulleobppanggongyeon_2024-10-26.jpg,Club 빵,"메리헤이데이, 반말, 아톰뮤직하트, 코튼스틱",시월로 중순을 넘어가고~ 바람도 꽤 시원차갑고~ #주은 #김다혜 #안주원 #길려빈 #어영부영호영 #이만총총 #맨앤뎀 #청요일 #제인과산호초 #김선겸 #세로 #디지먼지 #아스프드 #반말 #코튼스틱 #메리헤이데이 #아톰뮤직하트 #준한 #희우 #콘트라젤리 #야마가타트윅스터 #클럽빵 #CLUBBBANG #INDIE #KINDIE,https://indistreet.com/live/6835,Indiestreet,
블랙테일 데뷔공연,2024-10-26,media/myarticleimage/indiestreet_images_20241113\beullaegteildebwigongyeon_2024-10-26.jpg,Club Victim,"FOG, 두억시니, 리니어, 블랙테일","DOOR OPEN 18:30
START 19:00
20,000KRW (₩)
with.
@BAND_BLACKTAIL
@RENIER.OFFICIAL
@PHOQUE_TWISTED
@DUOXINI_OFFICIAL",https://indistreet.com/live/6811,Indiestreet,
HIGHWAY TO HELL,2024-10-26,media/myarticleimage/indiestreet_images_20241113\HIGHWAYTOHELL_2024-10-26.jpg,Club FF,"스킵잭, 극동아시아타이거즈, 내귀에도청장치, 뷰렛, 오이스터즈, 트랜스픽션",".
HIGHWAY TO HELL@FF
2024/10/26 (SAT) 5:30PM
Live Bands
5:30pm #오이스터즈 @OYSTERS.999
6:10pm #스킵잭 @SKIPJACK_OFFICIAL
7:00pm #뷰렛 @BIURET_OFFICIAL
7:50pm #트랜스픽션 @TRANSFIXION_OFFICIAL
8:40pm #극동아시아타이거즈 @FAR_EAST_ASIAN_TIGERS
9:30pm #내귀에도청장치 @WIRETAP_OFFICIAL_INSTA
<Alternative/HardRock/IndieRock/Halloween>
Cover : 40,000 won (Only Door)
.티켓팅은 예매 없이 클럽 도어에서 현매로만 진행됩니다.
.도어 오픈 은 공연 시작 1시간 전이며 상황에 따라 달라질 수 있습니다.
.입장은 도어 오픈 기점으로 현장 계시는 분 순차 입장입니다. (가방 등 본인 외 줄은 인정되지 않으며 가방 분실 시 책임져드리기 어렵습니다.)
. 불쾌한 신체 접촉 발생 시 즉시 퇴장이며 입장 제재 및 법적 조치 취해질 수 있습니다. 건강 한 클럽 문화를 위해 협조 부탁드립니다.
.분실물 발생 시 영업시간 내에 직접 찾으러 와주시면 감사하겠습니다. 분실물 관련 DM 답장 어려우며 라커 미이용 분실물에 대해 책임져드리기 어렵습니다.
#홍대클럽#엪엪#CLUBFF#클럽FF#라이브클럽#락클럽#홍대인디밴드#LIVECLUB#ROCKBAND#인디밴드#INDIECLUB#ROCKDJ#밴드공연#인디공연#홍대인디#홍대공연#홍대맛집#홍대데이트코스#음악맛집#클럽공연#케이락",https://indistreet.com/live/6807,Indiestreet,
「MONSTER ACTION 2024」,2024-10-26,media/myarticleimage/indiestreet_images_20241113\MONSTERACTION2024_2024-10-26.jpg,Bender,"뉴클리어이디엇츠, 더사운드, 라이엇키즈, 소닉스톤즈, 피싱걸스","BENDER PRESENTS
⠀
2024.10.26(SAT)5:30PM
「MONSTER ACTION 2024」
⠀
어김없이 돌아오는
10월의 마지막! 할로윈 공연‼️
“몬스터 액션 2024” 라인업을 지금 공개 합니다!!
⠀
[LINE UP]
⠀
•RIOT KIDZ
•NUCLEAR IDIOTS
•SONIC STONES
•FISHINGIRLS
•THE SOUND
⠀
티켓 오픈 9월20일(금)정오
INTERPARK TICKET에서 많은 성원 부탁드립니다!
⠀
일시:2023.10.26(SAT)오후5:30
(•티켓 교환 및 현매 16:30 •입장17:00)
장소:홍대 bender @BENDER_HONGDAE
예매:INTERPARK TICKET (9.20(Fri)정오 OPEN)
Adv: 40,000원, At door: 45,000원
⠀
해외에서도 예매 가능한
Global 페이지도 9/20 정오 오픈 !
🎫http://ticket.interpark.com/Global
⠀
절대 놓치지 마세요!!
⠀
•BENDER는 공연이 끝나면 PUB으로 운영됩니다.
많은 이용 부탁드립니다!
@FISHINGIRLS_ @THESOUNDKOR @NUCLEAR_IDIOTS_OFFICIAL
@SONICSTONES @RIOTKIDZ_OFFICIAL
⠀
#RIOTKIDZ #SONICSTONES #NUCLEARIDIOTS #FISHINGIRLS #THESOUND #소닉스톤즈 #뉴클리어이디엇츠 #피싱걸스 #라이엇키즈 #더사운드 #할로윈
#BENDER #홍대벤더 #벤더",https://indistreet.com/live/6774,Indiestreet,
김경호 데뷔 30주년 전국투어 콘서트：THE ROCKER-광주,2024-12-14,media/myarticleimage/interpark_images_20241117\gimgyeonghodebwi30junyeonjeongugtueokonseoteuTHEROCKERgwangju_20241117.jpg,광주 조선대학교 해오름관,김경호,"
캐스팅
김경호
공연시간 정보
예매가능일시 : 2024년 12월 09일(월) 22시 00분

2024년 12월 14일 (토) 1회차 16:00 / 2회차 19:30
공지사항
※ 예매자는 본 페이지의 모든 내용을 숙지/동의한 것으로 간주합니다.

- 티켓 예매 및 수령, 관람연령, 주차 및 교통상황 등에 따른 안내 미숙지는 관람자 본인에게 책임이 있으며,

해당 사유로 인한 예매 티켓의 변경, 취소, 환불은 불가합니다.

- 반드시 예매처 상단의 알립니다 및 할인정보 내 유의사항을 확인하시고 예매 부탁드립니다.

- 공연 시점 정부의 공연장 방역 수칙에 따라 현장 및 객석 운영사항이 변동될 수 있습니다.

관람일 전 본 상세페이지를 다시 한번 확인하시기 바랍니다.

※ 티켓분실 및 미지참시 재발권 및 입장 절대 불가하오니 티켓보관에 유의하시기 바랍니다.

※ 8세 이상 관람 할 경우, 현장에서 나이 확인이 가능한 증빙서류를 지참하시기 바랍니다.

- 8세 미만 예매자는 보호자 동반여부와 상관없이 입장이 불가합니다.

※ 휠체어석은 기획사 전화예매만 가능합니다.(기획사 010-2726-6659)
",https://tickets.interpark.com/goods/24015366,Interpark,120분(인터미션 10분 포함)
CHRISTMAS IN NELL’S ROOM 2024,2024-12-20,media/myarticleimage/interpark_images_20241117\CHRISTMASINNELLSROOM2024_20241117.jpg,잠실 학생체육관,NELL,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 12월 20일(금) 8PM / 12월 21일(토) 7PM / 12월 22일(일) 6PM
공지사항
할인정보
- 장애인(급수제한 없음) 본인에 한하여 50% 할인

증빙지참, 미지참시 현장에서 차액결제
",https://tickets.interpark.com/goods/24015665,Interpark,120분
CHRISTMAS IN NELL’S ROOM 2024,2024-12-21,media/myarticleimage/interpark_images_20241117\CHRISTMASINNELLSROOM2024_20241117.jpg,잠실 학생체육관,NELL,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 12월 20일(금) 8PM / 12월 21일(토) 7PM / 12월 22일(일) 6PM
공지사항
할인정보
- 장애인(급수제한 없음) 본인에 한하여 50% 할인

증빙지참, 미지참시 현장에서 차액결제
",https://tickets.interpark.com/goods/24015665,Interpark,120분
CHRISTMAS IN NELL’S ROOM 2024,2024-12-22,media/myarticleimage/interpark_images_20241117\CHRISTMASINNELLSROOM2024_20241117.jpg,잠실 학생체육관,NELL,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 12월 20일(금) 8PM / 12월 21일(토) 7PM / 12월 22일(일) 6PM
공지사항
할인정보
- 장애인(급수제한 없음) 본인에 한하여 50% 할인

증빙지참, 미지참시 현장에서 차액결제
",https://tickets.interpark.com/goods/24015665,Interpark,120분
모두의 김종서,2024-12-28,media/myarticleimage/interpark_images_20241117\moduuigimjongseo_20241117.jpg,동덕여자대학교 백주년기념관,정보없음,"연말 솔로 콘서트
공연시간 정보
예매가능시간: 관람전일 18시까지
2024년 12월 28일 18:00
할인정보
이벤트
 - 조기예매 10% 할인 이벤트
  11월 18일(월) 18:00 ~ 11월 25일(월) 17:00
 - 장애인1~3급(동반 1인) 20%
- 장애인4~6급(본인만) 20%

※ 장애인 할인은 현장수령으로 진행됩니다.
※ 증빙서류 미지참시 현장에서 차액 지불
",https://tickets.interpark.com/goods/24016718,Interpark,120분(인터미션 10분 포함)
2024 브로콜리너마저 연말공연 - 매일 새롭게 태어나는 꿈 - 서울,2024-12-24,media/myarticleimage/interpark_images_20241117\2024beulokollineomajeoyeonmalgongyeonmaeilsaelobgetaeeonaneunkkumseoul_20241117.jpg,노들섬 라이브하우스,브로콜리너마저,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 12월 24일 (화) 오후 8시
2024년 12월 25일 (수) 오후 5시
할인정보
-청소년 할인 30% (2006년생 이후 출생자, 생년월일 기재된 신분증 및 학생증 등 확인, 미 지참시 차액 지불)
",https://tickets.interpark.com/goods/24016214,Interpark,120분
2024 브로콜리너마저 연말공연 - 매일 새롭게 태어나는 꿈 - 서울,2024-12-25,media/myarticleimage/interpark_images_20241117\2024beulokollineomajeoyeonmalgongyeonmaeilsaelobgetaeeonaneunkkumseoul_20241117.jpg,노들섬 라이브하우스,브로콜리너마저,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 12월 24일 (화) 오후 8시
2024년 12월 25일 (수) 오후 5시
할인정보
-청소년 할인 30% (2006년생 이후 출생자, 생년월일 기재된 신분증 및 학생증 등 확인, 미 지참시 차액 지불)
",https://tickets.interpark.com/goods/24016214,Interpark,120분
김경호 데뷔 30주년 전국투어 콘서트:THE ROCKER - 청주,2024-12-07,media/myarticleimage/interpark_images_20241117\gimgyeonghodebwi30junyeonjeongugtueokonseoteuTHEROCKERcheongju_20241117.jpg,청주예술의전당 대공연장,김경호,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 12월 7일(토) 오후 4시 / 오후 7시30분 (총2회)
할인정보
장애인 1~3급 20% (동반 1인) / 장애인 4~6급 20% (본인만)
",https://tickets.interpark.com/goods/24014129,Interpark,120분(인터미션 10분 포함)
크라잉넛 연말 콘서트,2024-12-15,media/myarticleimage/interpark_images_20241117\keulaingneosyeonmalkonseoteu_20241117.jpg,무신사 개러지,크라잉넛,"뜨거운 안녕
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 12월 15일 (일) 18:00
할인정보
- 현매가 80,000원 → 예매가 77,000원
",https://tickets.interpark.com/goods/24015912,Interpark,160분(인터미션 15분 포함)
블랙홀 35주년 기념공연,2024-12-14,media/myarticleimage/interpark_images_20241117\beullaeghol35junyeonginyeomgongyeon_20241117.jpg,성수아트홀,블랙홀,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
12월 14일 토요일 18시
공지사항
현장판매 : 130,000 원 (예매소진시 현장판매 불가)
",https://tickets.interpark.com/goods/24016176,Interpark,120분
영등포아트홀 기획공연 ［김창완밴드］,2024-12-21,media/myarticleimage/interpark_images_20241117\yeongdeungpoateuholgihoeggongyeongimchangwanbaendeu_20241117.jpg,영등포아트홀,김창완밴드,"
캐스팅
김창완밴드
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 12월 21일(토) 17:00
공지사항
할인정보
",https://tickets.interpark.com/goods/24014487,Interpark,110분
LOVE IN SEOUL - FT아일랜드,2024-11-24,media/myarticleimage/interpark_images_20241117\LOVEINSEOULFTaillaendeu_20241117.jpg,블루스퀘어 마스터카드홀,FT아일랜드,"FT아일랜드 단독 공연
캐스팅
FT아일랜드
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 11월 24일(일) 18시
공지사항
※ 결제수단 중 무통장 입금을 선택하셨을 경우, 당일 23시 59분까지 입금을 진행하지 않을 시 티켓은 자동 취소됩니다.
할인정보
- 장애인 할인 50%(본인만)

※ 복지카드 등 관련 서류 필수 지참(미지참 시 현장에서 차액 지불)
",https://tickets.interpark.com/goods/24014733,Interpark,90분
윤새 단독 공연 〈isle of us〉,2024-11-23,media/myarticleimage/interpark_images_20241117\yunsaedandoggongyeonisleofus_20241117.jpg,서울마포음악창작소 라이브홀,윤새,"The 1st Band Live in Seoul
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 11월 23일 토요일 19시
공지사항
윤새 단독 공연 - The 1st Band Live in Seoul

* 티켓오픈 - 2024.10.16. (수) 18:00
* 공연일자 - 2024.11.23. (토) 19:00

- 티켓 취소, 변경, 환불은 예매하신 해당 예매처에서만 가능합니다.
- 예매 마감 후 취소, 변경, 환불은 불가능하오니 이 점 유의해주시길 바랍니다.
- 본 공연은 양도를 금지하고 있습니다. 건전한 공연문화를 위해 협조 부탁드립니다.
- 공식 예매처가 아닌 개인거래로 발생한 피해는 전적으로 거래 당사자에게 책임이 있습니다.
- 공연 당일 잔여석에 한하여 현장 판매가 진행됩니다.

공연 및 예매 문의 : 02-6104-9000 / 카카오톡 아트스토어ARTSTORE
",https://tickets.interpark.com/goods/24015084,Interpark,100분
2024 송골매 콘서트 ‘열망’ 두번째 ［늘-봄］ in 대구,2024-12-07,media/myarticleimage/interpark_images_20241117\2024songgolmaekonseoteuyeolmangdubeonjjaeneulbomindaegu_20241117.jpg,대구 EXCO 오디토리움,송골매,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
토요일 공연 : 17:00 시작
일요일 공연 : 15:00 시작
공지사항
여러분의 사연을 보내주세요!

""송골매, 늘 푸르게 봄이던 청춘에 관한 사연을 아래 이메일로 보내주시면 사연에 당첨되신 분께는 송골매 사인 LP를 드립니다.
사연 당첨은 공연 당일날 발표 됩니다.""

사연 메일 주소 : songolmaedm@gmail.com
사연 신청 시 예매번호, 좌석정보, 연락처 기재 부탁드립니다.
할인정보
10매 이상 구매 시 10% 할인 (예매 문의 : 인터파크 티켓 고객센터 1544-1555)
",https://tickets.interpark.com/goods/24014473,Interpark,120분
2024 송골매 콘서트 ‘열망’ 두번째 ［늘-봄］ in 대구,2024-12-08,media/myarticleimage/interpark_images_20241117\2024songgolmaekonseoteuyeolmangdubeonjjaeneulbomindaegu_20241117.jpg,대구 EXCO 오디토리움,송골매,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
토요일 공연 : 17:00 시작
일요일 공연 : 15:00 시작
공지사항
여러분의 사연을 보내주세요!

""송골매, 늘 푸르게 봄이던 청춘에 관한 사연을 아래 이메일로 보내주시면 사연에 당첨되신 분께는 송골매 사인 LP를 드립니다.
사연 당첨은 공연 당일날 발표 됩니다.""

사연 메일 주소 : songolmaedm@gmail.com
사연 신청 시 예매번호, 좌석정보, 연락처 기재 부탁드립니다.
할인정보
10매 이상 구매 시 10% 할인 (예매 문의 : 인터파크 티켓 고객센터 1544-1555)
",https://tickets.interpark.com/goods/24014473,Interpark,120분
GUMX NEW EP SPAM BUDDY KOREA TOUR 2024,2024-12-27,media/myarticleimage/interpark_images_20241117\GUMXNEWEPSPAMBUDDYKOREATOUR2024_20241117.jpg,홍대 BENDER,GUMX,"GUMX SPAM BUDDY 발매 기념 공연
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024.12.27(FRI)8PM
공지사항
출연:GUMX

-티켓 교환 및 현장 판매는 공연 시작 1시간 전부터 시작됩니다.
-본 공연은 스탠딩 공연으로,공연 시작 30분 전 부터 예매 시 지정한 번호 순서대로 입장합니다.
-입장이 시작된 후 본인 입장 번호가 지나면 번호는 무효가 되며,입장 번호와 관계없이 가장 마지막에 입장합니다.
할인정보
예매:44,000원 현매 55,000원",https://tickets.interpark.com/goods/24016462,Interpark,90분
안녕하신가영 단독 콘서트 〈우리에게〉 추가 공연,2024-12-08,media/myarticleimage/interpark_images_20241117\annyeonghasingayeongdandogkonseoteuuliegechugagongyeon_20241117.jpg,KT&G 상상마당 홍대 라이브홀,안녕하신가영,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 12월 8일(일) 17시
",https://tickets.interpark.com/goods/24016123,Interpark,120분
디깅라이브세종 〈EP.12 김오키 새턴발라드〉 - 세종,2024-11-30,media/myarticleimage/interpark_images_20241117\diginglaibeusejongEP12gimokisaeteonballadeusejong_20241117.jpg,세종음악창작소 누리락,김오키 새턴발라드,"
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 11월 30일(토) 19:00
공지사항
- 휠체어 장애인석은 본인만 예매 가능하며, 선착순 유선예매입니다. (☎ 044-850-0572)
할인정보
- 복지할인(장애인/국가유공자) 50%
- 세종시민 할인 20%(1인 2매)

* 현장에서 티켓 수령 시 증빙서류 확인(미지참 시 차액 지불)
",https://tickets.interpark.com/goods/24011854,Interpark,75분
［2024〈2025］ 나상현씨밴드 연말콘서트 ＇CLOVER＇,2024-12-13,media/myarticleimage/interpark_images_20241117\20242025nasanghyeonssibaendeuyeonmalkonseoteuCLOVER_20241117.jpg,신한카드 SOL페이 스퀘어,나상현씨밴드,"
캐스팅
나상현씨밴드
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024.12.13(금) 8PM/ 2024.12.14(토) 6PM/ 2024.12.15(일) 5PM
",https://tickets.interpark.com/goods/24016084,Interpark,120분
［2024〈2025］ 나상현씨밴드 연말콘서트 ＇CLOVER＇,2024-12-14,media/myarticleimage/interpark_images_20241117\20242025nasanghyeonssibaendeuyeonmalkonseoteuCLOVER_20241117.jpg,신한카드 SOL페이 스퀘어,나상현씨밴드,"
캐스팅
나상현씨밴드
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024.12.13(금) 8PM/ 2024.12.14(토) 6PM/ 2024.12.15(일) 5PM
",https://tickets.interpark.com/goods/24016084,Interpark,120분
［2024〈2025］ 나상현씨밴드 연말콘서트 ＇CLOVER＇,2024-12-15,media/myarticleimage/interpark_images_20241117\20242025nasanghyeonssibaendeuyeonmalkonseoteuCLOVER_20241117.jpg,신한카드 SOL페이 스퀘어,나상현씨밴드,"
캐스팅
나상현씨밴드
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024.12.13(금) 8PM/ 2024.12.14(토) 6PM/ 2024.12.15(일) 5PM
",https://tickets.interpark.com/goods/24016084,Interpark,120분
억스 앨범발매 단독 콘서트,2024-11-29,media/myarticleimage/interpark_images_20241117\eogseuaelbeombalmaedandogkonseoteu_20241117.jpg,웨스트브릿지 라이브홀,억스,"〈무제;無題〉 Untitled
공연시간 정보
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지
2024년 11월 29일 (금) 20시 00분
할인정보
- 학생 할인 : 일반석 25%할인, 33,000원 구매, 초,중,고,대학생

※ 증빙서류 미지참시 차액지불
",https://tickets.interpark.com/goods/24016641,Interpark,100분
