Artist,Name,Text
Black Country. New Road,역사,"멤버들 대부분은 2017년 전신 밴드인 너버스 컨디션즈(Nervous Conditions) 시절부터 함께 활동했으며, 2018년 아이작 우드, 타일러 하이드, 루이스 에반스, 조지아 엘러리, 메이 커쇼, 찰리 웨인이 코너 브라운을 제외하고 BCNR을 결성했습니다.7번째 멤버로 루크 마크가 영입되었으며, Athen's, France, Sunglasses 등의 싱글이 좋은 평가를 받으면서 주목받기 시작했습니다.첫 정규 앨범 'For the First Time'은 2021년 2월 5일 발매되었고, 메타크리틱에서 83점을 기록하는 등 좋은 평가를 받았습니다.2022년 1월, 2집 발매를 앞두고 메인 보컬 아이작 우드가 정신적 부담감으로 인해 탈퇴를 발표했습니다. 예정된 2집 월드투어는 취소되었습니다.2022년 2월 3일, 2집 'Ants From Up There'가 발매되었고, 여러 평론지에서 만점을 받으며 큰 성공을 거두었습니다. 이후 새로운 곡으로 투어를 재개했습니다.2023년 2월 20일, 공식 유튜브 채널에 'Live at Bush Hall'이라는 이름의 콘서트 영화를 공개하였으며, 영국 일부 극장에서 상영되었습니다. 이후 동명의 콘서트 앨범이 디지털과 바이닐로 발매되었습니다.2024년 2월 21일에 내한 공연을 가졌습니다."
Black Country. New Road,디스코그래피,"정규 음반:
제목: For the First Time, 년도: 2021
제목: Ants From Up There, 년도: 2022
라이브 앨범:
제목: black midi, new road, 년도: 2020
제목: Live at Bush Hall, 년도: 2023
"
Black Country. New Road,여담,"밴드의 이름은 멤버들이 위키피디아에서 랜덤 페이지를 눌렀을 때 나온 문서의 이름을 따온 것입니다. 실제로 영국에 존재하는 도로의 이름입니다.한 인터뷰에서 자신들이 되고 싶은 것은 제2의 아케이드 파이어라고 밝혔으나, 팬들은 제2의 슬린트라고 부정하고 있습니다. 2집 이후로는 실제로 아케이드 파이어를 연상시키는 챔버 팝 스타일로 변화했습니다.정규 앨범 두 개로 주목받았지만 보컬이 밴드를 떠난 점에서 조이 디비전과 공통점을 가지고 있어, 해외에서는 블랙 컨트리, 뉴 오더라는 별명도 있습니다."
Bukok Hawaii,이름,부곡하와이
Bukok Hawaii,출신지,"서울, 대한민국"
Bukok Hawaii,장르,누 메탈
Bukok Hawaii,멤버,"기타:
@madduckspirit
베이스:
@xxhamstaxx
보컬:
@kaneshiro_1220
드럼:
@metal_rock_hyuns_drum
"
Bukok Hawaii,소셜 미디어,"기타:
@madduckspirit
베이스:
@xxhamstaxx
보컬:
@kaneshiro_1220
드럼:
@metal_rock_hyuns_drum
"
ddbb,이름,ddbb
ddbb,설립자,"정주리 (보수동쿨러 전 리더, 메인보컬 겸 기타)"
ddbb,기대 멘트,"ddbb 완전 기대해주세요. d는 dark, b는 bright. 어둠을 밝히는 것이 아니라, 우리는 더 밝게 어두운 것들을 바라보고 싶다."
ddbb,유형,그룹 (혼성)
ddbb,데뷔,2023
ddbb,국적,대한민국
ddbb,장르,인디락/메탈
ddbb,멤버,정주리김경호박상헌
ddbb,인기곡,"제목: 기차, 앨범: 기차, 발매일: 2023.04.10
제목: 달라, 앨범: 달라, 발매일: 2023.07.11
제목: 사나워?, 앨범: 사나워?, 발매일: 2023.10.17
제목: Cold Love Zombie, 앨범: Cold Love Zombie, 발매일: 2024.02.05
"
ddbb,앨범,"제목: 기차, 발매일: 2023.04.10, 유형: 싱글
제목: 달라, 발매일: 2023.07.11, 유형: 싱글
제목: 사나워?, 발매일: 2023.10.17, 유형: 싱글
제목: Cold Love Zombie, 발매일: 2024.02.05, 유형: 싱글
"
debt,이름,뎁트 (Dept)
debt,본명,이호정
debt,출생,1991년 5월 29일 (33세)
debt,국적,대한민국
debt,직업,프로듀서
debt,장르,R&B/Soul인디음악발라드
debt,MBTI,ENFP
debt,개요,"대한민국의 솔로 프로듀서이자 싱어송라이터인 뎁트는 '빚'을 뜻하는 Debt와 조직의 한 부서를 뜻하는 Department의 합성어로, 과거 존경받은 아티스트들로부터 영감을 받아 '진' 음악의 빚을 팀원들과 함께 갚아나가겠다는 의미와 포부를 내포하고 있다. 가끔 여자 피처링만 표기되어 있는 경우가 있는데, 남자 보컬이 노래에 포함되어 있다면 그 보컬은 Sonny Zero님의 보컬이다. 2016년 첫 앨범을 발매한 이후 꾸준히 앨범을 발매하고 있다."
debt,발매 곡 (최신순),Persona (Full Album)PersonaRainy DayOceanMe and UShape of LovePride & PrejudiceNeighborhoodThe Little PrinceLove StoryLullabyBye My BlueHello StrangerDejavuTruman ShowSymphonyTwilightWhite SnowTo My ExThis Love
Dradnats,이름,Dradnats (드래드넛츠)
Dradnats,활동유형,남성/솔로
Dradnats,활동연대,2010년대2020년대
Dradnats,데뷔,Good Morning And Good Night
Dradnats,국적,일본
Dradnats,아티스트 소개,"Dradnats (드래드넛츠)는 보컬/기타 KIKUO, 베이스/코러스 YAMAKEN, 드럼 KENTARO SASAMORI으로 구성된 일본의 3인조 멜로딕 펑크 밴드로 2005년 결성되었습니다. 일본 최고의 펑크 밴드 Hi-STANDARD의 이름을 역순으로 하여 DRADNATS라는 밴드명을 지었으며, Hi-STANDARD의 팬입니다. 2014년 Hi-STANDARD의 보컬 요코야마 켄이 운영하는 레이블 PIZZA OF DEATH RECORDS로 이적한 후, 요코야마 켄이 프로듀서로 참여한 정규작 'MY MIND IS MADE UP'을 발표했습니다. 이후, 2018년에 네 번째 정규작 'One Hit to the Body'를 출시했습니다."
Dradnats,발매 앨범,"제목: Hang on the Faith, 발매일: 2020.06.18, 곡 수: 14
제목: Overtake, 발매일: 2020.06.15, 곡 수: 12
제목: New Unseen Tomorrow, 발매일: 2020.06.12, 곡 수: 12
제목: Leave Nothing Unsaid, 발매일: 2020.06.11, 곡 수: 4
제목: One Hit To The Body, 발매일: 2018.03.12, 곡 수: 16
제목: My Mind Is Made Up, 발매일: 2016.01.25, 곡 수: 14
"
Dradnats,인기곡,"제목: Intro (Overtake), 앨범: Overtake
제목: Sign, 앨범: My Mind Is Made Up
제목: Feel Again, Feel Inside, 앨범: Hang on the Faith
제목: I'll Find the Answer, 앨범: Hang on the Faith
제목: Mistake, 앨범: One Hit To The Body
제목: Don't Follow Me, 앨범: One Hit To The Body
제목: No More Tears, 앨범: One Hit To The Body
제목: Your Imagination, 앨범: One Hit To The Body
제목: Go Start Now, 앨범: One Hit To The Body
제목: A Beautiful Place, 앨범: One Hit To The Body
"
EWE (Erøtic Wørms Exhibitiøn),이름,Erotic Worms Exhibition (EWE)
EWE (Erøtic Wørms Exhibitiøn),소개,"사랑과 증오, 원초적인 감정들의 서사를 담은 팝 밴드. 재기발랄한 음악 속에서 모두가 어설프고 멋진 춤을 함께 출 수 있는 시간을 꿈꾸고 있다."
EWE (Erøtic Wørms Exhibitiøn),활동유형,밴드
EWE (Erøtic Wørms Exhibitiøn),장르,팝
EWE (Erøtic Wørms Exhibitiøn),추가 정보,"키워드:
사랑, 증오, 원초적인 감정, 재기발랄, 춤
밴드 약칭:
EWE
"
Genzi,이름,겐지 (GENZI)
Genzi,활동유형,남성/솔로
Genzi,활동연대,2020년대
Genzi,데뷔,2021년 / 두드려 (Feat. 홍준표) (Prod. by 기필코)
Genzi,국적,한국
Genzi,발매 앨범,"제목: 생과 사, 발매일: 2023.02.02, 곡 수: 1
제목: 起, 발매일: 2022.01.18, 곡 수: 5
제목: GAYA해, 발매일: 2022.01.10, 곡 수: 1
제목: 추억, 발매일: 2021.12.07, 곡 수: 1
제목: 놈놈놈, 발매일: 2021.06.30, 곡 수: 1
제목: 두드려, 발매일: 2021.04.07, 곡 수: 1
"
Genzi,인기곡,"제목: GAYA해 (Prod. by 기필코) (Feat. 최은해), 앨범: GAYA해
제목: 두드려 (Feat. 홍준표) (Prod. by 기필코), 앨범: 두드려
제목: 생과 사, 앨범: 생과 사
제목: 생과 사 (Prod. by 기필코), 앨범: 생과 사
제목: 즐겨 (Prod. by 기필코) (Feat. 사필성), 앨범: 起
제목: 추억 (Prod. by 기필코) (Feat. 사필성), 앨범: 起
제목: 놈놈놈 (Prod. by 기필코), 앨범: 起
제목: 두드려 (Prod. by 기필코) (Feat. 홍준표), 앨범: 起
제목: 추억 (Prod. by 기필코) (Feat. 사필성), 앨범: 추억
"
Grayful Ocean,이름,Grayful Ocean
Grayful Ocean,소개,"모던 메탈 사운드를 기반으로 하는 젠트, 메탈코어, 포스트 하드코어 등 장르를 가리지 않는 밴드"
Grayful Ocean,활동유형,밴드
Grayful Ocean,장르,젠트메탈코어포스트 하드코어
Grayful Ocean,추가 정보,"키워드:
모던 메탈, 다양한 장르
"
HEY-SMITH,이름,HEY-SMITH
HEY-SMITH,소개,"2006년에 오사카에서 결성된 멜로딕 펑크 밴드로, 색소폰, 트럼펫, 트롬본을 더해 편성된 밴드입니다. 지금까지 2장의 싱글 앨범과 4장의 정규 앨범을 발표했으며, 라이브 밴드로 정렬적으로 활동하고 있습니다. 2016년 발매된 최신 앨범 'STOP THE WAR'는 오리콘 주간 차트 8위를 기록했으며, 두 작품 연속으로 오리콘 주간 차트 톱 10위 안에 진입했습니다. 활동 10년 만에 첫 단독 라이브를 오사카 SUPER 아레나에서 성공적으로 개최했으며, 매년 기획 페스티벌 'HAZIKETEMAZARE FESTIVAL'을 개최하고 있습니다."
HEY-SMITH,활동유형,그룹
HEY-SMITH,국적,일본
HEY-SMITH,장르,J-POP록
HEY-SMITH,활동정보,"활동년대:
2010년대, 2020년대
유형:
그룹
성별:
남성
장르:
록/메탈, J-POP
"
HEY-SMITH,발매 앨범,"제목: Rest In Punk, 발매일: 2023.11.01, 유형: 정규
제목: Say My Name, 발매일: 2023.10.11, 유형: 싱글
제목: One Man Show - Tokyo Garden Theater- (Live), 발매일: 2022.11.04, 유형: 라이브
제목: ONE MAN SHOW -TOKYO GARDEN THEATER-, 발매일: 2022.09.30, 유형: 정규
제목: Inside Of Me, 발매일: 2022.09.16, 유형: 싱글
제목: Back To Basics, 발매일: 2021.08.02, 유형: EP(미니)
제목: Fellowship Anthem, 발매일: 2021.07.30, 유형: 싱글
"
HEY-SMITH,인기곡,"제목: Say My Name *TV애니메이션 [도쿄 리벤저스 천축편] ED, 앨범: Rest In Punk
제목: Still Ska Punk, 앨범: Rest In Punk
제목: Drug Free Japan, 앨범: 14-Fourteen- (U.S Edition)
제목: Money Money, 앨범: Rest In Punk
제목: Rest In Punk, 앨범: Rest In Punk
"
HOLY MOUNTAIN,이름,홀리마운틴 (Holy Mountain)
HOLY MOUNTAIN,소개,"홀리마운틴은 최근 부산과 서울을 오가며 활동하고 있는 신인 헤비메탈 밴드입니다. 강력한 사운드와 에너지 넘치는 퍼포먼스로 주목받고 있으며, 신인임에도 불구하고 빠르게 팬층을 확보하고 있습니다."
HOLY MOUNTAIN,활동유형,그룹
HOLY MOUNTAIN,국적,한국
HOLY MOUNTAIN,장르,헤비메탈
HOLY MOUNTAIN,활동정보,"활동지역:
부산, 서울
유형:
그룹
장르:
헤비메탈
"
HOLY MOUNTAIN,발매 앨범,
HOLY MOUNTAIN,인기곡,
INSOO KIM,이름,김인수
INSOO KIM,출생,1974년 11월 17일 (49세)
INSOO KIM,국적,대한민국
INSOO KIM,직업,키보디스트아코디언 연주자백업 보컬
INSOO KIM,소속,크라잉 넛Daddy O RadioL.O.D
INSOO KIM,장르,록펑크메탈
INSOO KIM,학력,한림대학교 인문대학 철학과 (학사)
INSOO KIM,데뷔,"년도: 1999년, 밴드: U.F.G., 역할: 리더 '족귁'
년도: 2001년, 밴드: 크라잉넛, 앨범: 3집 <하수연가>
"
INSOO KIM,악기,아코디언키보드전자아코디언목탁아이리쉬 휘슬멜로디언호루라기실로폰테레민카주기타하모니카
INSOO KIM,사용 악기,EXCELSIOR 704벨트마이스터 토파스 3롤랜드 FR-3X롤랜드 FR-4XHonnor킹스톤 바얀 (버튼아코디언)
INSOO KIM,종교,천주교(가톨릭)
INSOO KIM,활동,"밴드: 크라잉 넛, 역할: 키보디스트, 아코디언 연주자, 백업 보컬, 특징: 멀티플레이어로서 다양한 악기 연주, 헤비메탈에 깊은 조예
밴드: Daddy O Radio, 역할: 아코디언, 아이리쉬 휘슬, 하모니카 연주자 및 보컬, 멤버: ['이교형', '안지', '이상혁'], 특징: 아이리쉬 펑크 밴드
밴드: L.O.D (Legion Of Doom), 역할: 보컬, 멤버: ['윤병주', '이보람', '박재륜'], 특징: 로다운30, 삼청, DoXoLoGy 멤버들과 함께 활동
"
INSOO KIM,기타 활동,단발성 프로젝트 밴드 'Insoo Kim Kill the Blues' 결성 및 공연한림대학교 행사 참여 및 특강 진행인권 CONCERT '양심수를 위한 시와 노래의 밤 13번째' 출연한림학보 인터뷰 및 기고
INSOO KIM,의상,스코틀랜드 남성용 치마인 킬트를 공연 때 자주 착용재치 있는 티셔츠를 제작 및 판매타이다이 티셔츠 염색 취미
INSOO KIM,별명,족귁
INSOO KIM,별명 유래,공익근무요원 시절 '공익형'에서 유래
IVITs,이름,IVITs (이비츠)
IVITs,활동유형,그룹 (혼성)
IVITs,데뷔,2022년
IVITs,국적,대한민국
IVITs,장르,인디락/메탈
IVITs,멤버,리아 (Re:A) - 보컬체셔 (Cheshire) - 기타토와 (TOWA) - 베이스쥬나나 (DjuNaNa) - 드럼
IVITs,바이오그래피,"이비츠(IVITs)는 한국에서 활동 중인 4인조 혼성밴드로, 보컬 리아(Re:A), 기타 체셔(Cheshire), 베이스 토와(TOWA), 드럼 쥬나나(DjuNaNa)로 구성되어 있습니다. 이비츠는 장르의 한계를 두지 않고 메탈코어를 기반으로 한 다양한 음악을 선보일 예정입니다. 첫 번째 싱글 앨범 [Glorious End]는 이비츠의 시작을 알리는 이비츠만의 색을 담은 앨범입니다."
IVITs,발매 앨범,"제목: 恨, 발매일: 2023.09.24, 유형: 싱글
제목: Glorious End, 발매일: 2022.08.25, 유형: 싱글
"
IVITs,인기곡,"제목: Glorious End, 앨범: Glorious End
제목: Decadance, 앨범: 恨
제목: 恨, 앨범: 恨
제목: Glorious End (Inst.), 앨범: Glorious End
제목: Abyss, 앨범: Glorious End
"
LIMBS,이름,𝖑𝖎𝖒𝖇𝖘 (림즈)
LIMBS,활동유형,음악가/밴드
LIMBS,설립,2022년
LIMBS,모토,𝗙𝗜𝗚𝗛𝗧 𝗪𝗜𝗧𝗛 𝗟𝗢𝗩𝗘
LIMBS,국적,대한민국
LIMBS,활동지역,나주
Lucy Valentine,밴드 이름,루시 발렌타인 (Lucy Valentine)
Lucy Valentine,설명,고스 슈게이즈 밴드. 영화 'Slaughtered Vomit Dolls'의 감독 루시퍼 발렌타인에서 이름을 따옴. 초현실적이고 분위기 있는 공연으로 유명함.
Lucy Valentine,멤버,제니퍼 워드
Lucy Valentine,특징,다양한 이펙트 페달을 통해 기타 연주. 드러머와 베이시스트가 함께 함.
Lucy Valentine,음악 스타일,Slowdive와 My Bloody Valentine 같은 슈게이즈 밴드에 영향 받음.
Lucy Valentine,음악 스타일,자연스러운 리버브/딜레이를 위해 주차장이나 계단에서 연습.
Lucy Valentine,여담,대학 시절 로스앤젤레스에서 슈게이즈 밴드에 심취.
Lucy Valentine,첫 프로젝트,2020/21년 솔로 노이즈 프로젝트로 시작된 'Lucy Valentine'. 'Guitar Abuse' EP 발매.
Lucy Valentine,멤버,친구 Lucas와 Aaron과 함께 작업. 시애틀에서 샌디에고까지 22시간 운전하여 7곡 녹음.
Lucy Valentine,음반 제목,Kim Gourd and the Magical Mushroom Garden
Lucy Valentine,한국과의 인연,2019년 교환학생으로 한국 방문. 2021년 여름 졸업 후 다시 한국에 옴.
Lucy Valentine,결성,Haebangchon (HBC)의 Phillies에서 오픈 스테이지를 통해 친구들과 밴드 결성.
Lucy Valentine,밴드 구성,Oily Rag의 드러머 Suil과 Sour Mango의 프론트맨 June이 베이스 담당.
Lucy Valentine,기타 멤버,드러머 Mati를 나중에 영입. 둘이 함께 산을 오르며 프로젝트에 대한 의견을 나눔.
Lucy Valentine,활동,"루시 발렌타인은 서울 해방촌 Phillies Basement에서 열리는 새해 전야 공연에 Sour Mango, Incestrul Lust, Rogue Warriors와 함께 참여 예정."
Lucy Valentine,연주 스타일,펑크와 고스 음악 스타일을 탐구. 감정 상태를 해석하고 악기 파트를 흥미롭게 레이어링하는 고스 스타일.
MANIA,밴드 이름,매니아 (MANIA)
MANIA,소속,부경대학교 락밴드
MANIA,음악 장르,얼터너티브개러지펑크
MANIA,특징,다양한 장르를 선보이는 밴드
MCND,밴드 이름,MCND (엠씨엔디)
MCND,멤버,"이름: 캐슬제이, 생년월일: 1999.05.31, 포지션: 리더, 메인래퍼, 프로듀싱
이름: 빅, 생년월일: 2001.04.25, 포지션: 메인댄서, 서브래퍼, 서브보컬
이름: 민재, 생년월일: 2003.08.23, 포지션: 리드보컬, 리드댄서
이름: 휘준, 생년월일: 2003.10.07, 포지션: 메인보컬, 리드댄서
이름: 윈, 생년월일: 2004.12.19, 포지션: 센터, 리드래퍼
"
MCND,결성,2019년 4월 21일
MCND,데뷔일,2020년 2월 27일
MCND,데뷔,into the ICE AGE
MCND,장르,댄스랩힙합
MCND,리더,캐슬제이
MCND,소속사,티오피미디어
MCND,유통사,소니 뮤직 엔터테인먼트
MCND,팬덤,GEM (젬)
MCND,그룹명 의미,MCND는 'Music Creates New Dream'의 약자로 음악으로 새로운 꿈을 만들겠다는 뜻을 담고 있음.
MCND,음반 목록,"제목: TOP GANG
제목: into the ICE AGE
제목: EARTH AGE
제목: MCND AGE
제목: THE EARTH SECRET MISSION
제목: ODD VENTURE
제목: MCND X10
제목: BETTER TOGETHER
"
MCND,활동,"활동명: V LIVE 활동
"
MCND,수상 내역,"날짜: 2020년 8월 13일, 시상식: SOBA 200200 소리바다 베스트 케이뮤직 어워드, 부문: 신한류 소리바다 신인상, 공동 수상: CRAVITY, TOO
"
MCND,멤버 간 케미,"이름: 03즈, 설명: 민재 & 휘준 - 그룹 내 유일한 2003년생 동갑내기 보컬 라인. 데뷔 전 '민재휘준'으로 '더 팬' 참가.
이름: 래퍼즈, 설명: 캐슬제이 & 빅 & 윈 - 랩 담당 라인. 하이톤의 빅, 로우톤의 윈 사이에서 캐슬제이가 중심.
이름: 맏막즈, 설명: 캐슬제이 & 윈 - 맏형과 막내 조합. 캐슬제이가 윈을 아낌.
이름: 빅재, 설명: 빅 & 민재 - 자주 함께 노는 장난기 많은 조합.
이름: 한 글자 친구들, 설명: 빅 & 윈 - 예명이 한 글자인 멤버들 조합. 친구 같은 조합.
이름: 형아즈 / 동생즈, 설명: 캐슬제이 & 빅 / 민재 & 휘준 & 윈 - 나이 순으로 형라인과 동생라인으로 나뉨.
이름: 노랩즈, 설명: 캐슬제이 & 민재 & 휘준 - 노래와 랩을 합친 유닛 조합.
이름: 빅윈어게인, 설명: 빅 & 윈 - 비긴어게인을 말장난처럼 표현한 말로, 한 글자 친구들의 다른 조합명.
이름: 투준, 설명: 휘준 & 윈 - 막내즈 조합. 1살 차이지만 친구처럼 지냄.
"
